Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,kernel,solver,F1-Score,Precision,Recall,Support
2022-10-03 11:16:48,2.1s,6e5c40cfd8594baba1a6d0353375e949,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,,lbfgs,0.88656782270262,0.8869150974076668,0.8867614879649891,3656
2022-10-03 11:16:39,8.9s,d216dd63d4a04c4ba1313c5e914a7a5f,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,newton-cg,0.888207588438716,0.8884230030171054,0.888402625820569,3656
2022-10-03 11:16:36,3.0s,ff76659181fa415a89dfe0a180d96efb,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:16:34,2.6s,c5f94b432ecf4dc98a0caac562ca91d9,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,sag,0.8876811975386125,0.8880658833425529,0.887855579868709,3656
2022-10-03 11:16:31,3.0s,b1454fa2d04a47c08b1db7ccf850cbaf,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:16:30,0.8s,b26eb9e3acb7465bb629cd2f652bb0b0,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,,liblinear,0.8855062553856411,0.8857966730618031,0.8856673960612691,3656
2022-10-03 11:16:28,2.1s,1d890a1f8ae14623a6767f9804ac7e48,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.01,,lbfgs,0.8868566271979716,0.8872945724740235,0.8870350109409191,3656
2022-10-03 11:16:25,3.0s,10ded23c118843de92eabfe495c99f27,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:16:22,2.6s,8485c2be2c3347be810da42122eb9c41,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,,sag,0.8876811975386125,0.8880658833425529,0.887855579868709,3656
2022-10-03 11:15:30,52.5s,1e17fe9394ee4a07847e3856266ef7b4,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,,newton-cg,0.888207588438716,0.8884230030171054,0.888402625820569,3656
2022-10-03 11:15:26,3.1s,0478e26b067441a49ab8fa53ea0e6932,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:15:23,3.0s,8e0d521f0f914766b4d3b89b29583ab9,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:15:21,2.1s,cbfeb41e27e645029f08cef50002a482,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.026101572156825372,,lbfgs,0.8879474837157117,0.8884351711024321,0.888129102844639,3656
2022-10-03 11:15:19,2.2s,4a335c7c214449cd92a438c8aa6fba9d,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,,lbfgs,0.8871253688233871,0.8876198778908903,0.887308533916849,3656
2022-10-03 11:15:18,0.7s,36a62003e294437cabfbd8f19adabbd4,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,,liblinear,0.8857674754631829,0.8860373000906531,0.8859409190371991,3656
2022-10-03 11:15:16,2.6s,f6304faa3aa04ae98be7a11b82c2c452,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.06812920690579616,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:15:13,3.0s,ed2885f6d57e4d8191d9b032b31cc52e,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:15:10,3.1s,b56380a37c7840708fbb0594269932ba,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:15:09,0.7s,a166fa6ecee44ed58376dcb7974ad54b,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,,liblinear,0.8857674754631829,0.8860373000906531,0.8859409190371991,3656
2022-10-03 11:14:09,59.5s,f8b181a5e9644028857b819da4d0390b,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.026101572156825372,,newton-cg,0.8879264878427731,0.8881825259552281,0.888129102844639,3656
2022-10-03 11:14:06,3.0s,cd831664209846ea8e9a88c0fe854dba,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:14:03,3.0s,bc32c299152e4115bbae9d2809b1ee9b,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:14:00,2.9s,51a4296eb1af408daa8734197e03ec64,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:59,0.7s,889214474d7143f381a03a8a998bd7bf,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,,liblinear,0.8855062553856411,0.8857966730618031,0.8856673960612691,3656
2022-10-03 11:13:56,3.0s,965e3215cc114537861abe903500c3bd,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:53,3.0s,be3ac329cc72442f94c71d275e80f1df,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:50,3.0s,eeea5c4152e04e5aaecae1c89893dfcc,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:47,3.0s,1f30c94cc58a43c3829a81bb999de7d6,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.01,,saga,0.887419159120347,0.8878580237329592,0.887582056892779,3656
2022-10-03 11:13:44,3.0s,dfc9c9bb2dd146618ed75b6480efca6c,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:41,3.0s,7c6779c4eb2e4261a3abe5e4b42483cf,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:32,9.7s,8b1dc2f310f744f0bd1b192d465f3d93,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,,newton-cg,0.888207588438716,0.8884230030171054,0.888402625820569,3656
2022-10-03 11:13:23,8.7s,209bbd7e1564467eb65d9495998295ab,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,,newton-cg,0.888207588438716,0.8884230030171054,0.888402625820569,3656
2022-10-03 11:13:20,2.6s,a3716d3a92a74d28ab42a94fd13ccd4b,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:13:17,3.1s,9683d33892744c118c1a1ea3525d00bd,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:13:16,0.7s,aa5cab5f0c584cefb7cc1cd966f3b4a6,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,,liblinear,0.8857674754631829,0.8860373000906531,0.8859409190371991,3656
2022-10-03 11:13:08,8.3s,6976017781944432b38a746e375ca861,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,,newton-cg,0.888207588438716,0.8884230030171054,0.888402625820569,3656
2022-10-03 11:13:05,2.6s,2e2ca44e840347998ccab6cb9aa3bd1e,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:13:02,3.0s,b99d399785fa4d8fb70423d85d4acc42,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:12:59,3.0s,bf363470cbb447649ec9ee8b8964b7ca,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:12:57,2.6s,fbd68303118144e0813052cecfcbd6da,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:12:55,2.1s,04322225be7941b29e17cb619283c0da,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,,lbfgs,0.8871295629277862,0.8875419395776197,0.887308533916849,3656
2022-10-03 11:12:52,2.1s,63c37df70079448eadf54845f1b92adb,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,,lbfgs,0.8868484654437622,0.8872438712679116,0.8870350109409191,3656
2022-10-03 11:12:49,3.1s,f3fbc93a508f4aaaa1cd4b1fdff238b0,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:12:47,2.1s,7356e2544bd8434499843c35b24ffe84,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,,lbfgs,0.8879557276036669,0.8884887638633071,0.888129102844639,3656
2022-10-03 11:12:45,2.2s,09c0f100a4f546e984f9a408ba934f20,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.06812920690579616,,lbfgs,0.8871129427015232,0.8876485678036764,0.887308533916849,3656
2022-10-03 11:12:44,0.8s,867ac301ccfd4c978f2a358478cb4503,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,,liblinear,0.8857674754631829,0.8860373000906531,0.8859409190371991,3656
2022-10-03 11:12:42,2.6s,cc945acd8ec84cfb8266f379579a5c08,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:12:39,2.2s,21d9b2a511e8467b8d9509971ad9de95,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,,lbfgs,0.88656782270262,0.8869150974076668,0.8867614879649891,3656
2022-10-03 11:12:36,3.0s,1699cacf7fad4adea8847afbc5281165,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,,saga,0.8884815532475915,0.888920595320196,0.8886761487964989,3656
2022-10-03 11:12:34,2.6s,405ee79bfbba43a192066fb630426ab1,REGL,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,,sag,0.8879427756771834,0.8883068148801213,0.888129102844639,3656
2022-10-03 11:12:17,13.0s,b41260b854654509804b47af295dcce3,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,sigmoid,,0.38943558928525895,0.5027686585914469,0.4160284463894967,3656
2022-10-03 11:12:12,4.2s,fd9000db5aed44b0ba7f473e7cf198b5,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,rbf,,0.8973172641862274,0.8994615820904603,0.8979759299781181,3656
2022-10-03 11:12:04,8.8s,38b5fec8a491455bbb99d4826fee042c,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,rbf,,0.8796279940451414,0.8796851960832885,0.8799234135667396,3656
2022-10-03 11:11:41,22.3s,8861e38cd70c4128840568425052f0cf,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.01,sigmoid,,0.20454545454545453,0.140625,0.375,3656
2022-10-03 11:11:37,3.9s,abea7fa79b534aa28be67ef380fe9de0,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:11:33,3.9s,77ffc81ded294fb5935467133e6d4128,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:11:11,22.3s,9239535036ba421b86062510bdae037b,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.026101572156825372,sigmoid,,0.20454545454545453,0.140625,0.375,3656
2022-10-03 11:11:07,4.0s,55cf385238034c7a95317b26aa66cc4e,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,rbf,,0.8987217309142469,0.9010290329791131,0.899343544857768,3656
2022-10-03 11:11:03,3.8s,ed1f93625c9e440eb567052c3a3d56b3,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:10:58,5.6s,246c66fbf49b46fb8e49ae15463dddab,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,rbf,,0.8880165251684308,0.8901074056045394,0.8886761487964989,3656
2022-10-03 11:10:46,11.4s,3a7e0ae855444c1ab3f0de0b94421491,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,sigmoid,,0.36955374532809593,0.5236619247371126,0.40153172866520787,3656
2022-10-03 11:10:42,4.2s,34fa36c0320846d99f54af4fc831869f,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:10:38,4.2s,4c792764d0ef44108f38317403c55468,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,rbf,,0.8973172641862274,0.8994615820904603,0.8979759299781181,3656
2022-10-03 11:10:16,21.7s,8f5e8e4366754e06ab64f49744c5dac8,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,sigmoid,,0.21386523423459802,0.15830939441692682,0.34573304157549234,3656
2022-10-03 11:10:10,6.5s,4cf853b0b473419d8c0ac8b517726e6c,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.06812920690579616,rbf,,0.8778244274894605,0.8802115724648142,0.8782822757111597,3656
2022-10-03 11:09:59,10.8s,1cd7694a39ad4ea1a29b8d717ca36d8a,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.01,rbf,,0.8417882945787096,0.8473084825150139,0.8416301969365426,3656
2022-10-03 11:09:54,4.8s,344da5d5cb2249539456bca274d59da1,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,rbf,,0.8989209153833467,0.9005261817727885,0.899617067833698,3656
2022-10-03 11:09:50,4.3s,da88067570ec471297a329f6c6d273d6,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:09:41,8.8s,b24b9afb768f4dd994b92a9b57ac3917,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,rbf,,0.8796279940451414,0.8796851960832885,0.8799234135667396,3656
2022-10-03 11:09:37,3.9s,c975b12b7c6943f29c183215d4fde85e,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:09:29,8.0s,54ae53227778410094b739a89b33ef9d,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.026101572156825372,rbf,,0.8632530241087942,0.8665734495138404,0.8635120350109409,3656
2022-10-03 11:09:25,4.3s,e1f99bf807e34d3788bd8d4f0206b221,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:09:20,4.2s,a3fb090d33284c3180ebe892530b3354,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:09:16,4.3s,3596bda2a9f5408ca47f89d79458fb16,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:09:12,4.2s,83b6a7b9c0e74f98b6e80a744f40ca79,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,21.544346900318846,rbf,,0.9018460535563415,0.9042916016292996,0.9026258205689278,3656
2022-10-03 11:09:08,4.2s,d1e75814e4b6454081504274aba1138d,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:09:01,6.4s,d3e1f492fc3847609b26fe42af3eb5a2,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.06812920690579616,rbf,,0.8778244274894605,0.8802115724648142,0.8782822757111597,3656
2022-10-03 11:08:57,3.9s,df221ac478d24cd6ab40ed9050387f75,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:08:54,3.8s,bf7f180f79524e3682700bf7fd71bd4f,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:08:50,3.9s,28f1d0b1b2b94d56aed98411f93b6bfb,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:08:40,10.1s,df36b52603d846628b3875387a4cc76f,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,sigmoid,,0.3665180035190559,0.5158853525212179,0.3971553610503282,3656
2022-10-03 11:08:29,10.3s,7efb510b27ed4f77a237732af69ba385,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,sigmoid,,0.3667341307651116,0.5159177613595931,0.3974288840262582,3656
2022-10-03 11:08:19,10.5s,61e74fece4bc477b92489669e07330df,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,56.23413251903491,sigmoid,,0.364172609521641,0.5053228059056672,0.39606126914660833,3656
2022-10-03 11:08:13,6.0s,63df121f6a2b48fdb246d83d618f961d,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,rbf,,0.8919531231273129,0.8924631486597883,0.8925054704595186,3656
2022-10-03 11:08:08,4.6s,92fa1b58eeb944c78bc9df569b1cbb6c,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.464158883361278,rbf,,0.8951132120818729,0.8970739971481992,0.8957877461706784,3656
2022-10-03 11:07:58,10.2s,148582bc30a74491a5d26f9827e69aab,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,sigmoid,,0.3665180035190559,0.5158853525212179,0.3971553610503282,3656
2022-10-03 11:07:54,4.1s,f27b98fa728e45698667298c2132efa1,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,rbf,,0.8973172641862274,0.8994615820904603,0.8979759299781181,3656
2022-10-03 11:07:40,14.0s,421f8170ba1a4e2eb42ff0d79a5a0b0f,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,rbf,,0.8669230724157715,0.8674123018864197,0.8667943107221007,3656
2022-10-03 11:07:36,3.9s,0294180fad734910a081bcc29feefb63,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,8.25404185268019,rbf,,0.9019149603311041,0.9043781604240557,0.9026258205689278,3656
2022-10-03 11:07:14,22.2s,9a0b6427ca344613aa76b956e2ef2d90,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,sigmoid,,0.21578327363284494,0.18418353391684902,0.37554704595185995,3656
2022-10-03 11:07:10,3.9s,023e4f851e46497d8b24e5b872dc3ee4,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,rbf,,0.8987217309142469,0.9010290329791131,0.899343544857768,3656
2022-10-03 11:06:56,14.0s,ef1fe230fed84148b1e8e40b6054b168,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,rbf,,0.8669230724157715,0.8674123018864197,0.8667943107221007,3656
2022-10-03 11:06:35,20.5s,a578f90417f3452988829b04337de7ef,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,3.1622776601683795,sigmoid,,0.3235490277404016,0.45521272653773404,0.3416301969365427,3656
2022-10-03 11:06:24,10.9s,8e56e8c189fe421385a3f95130536fd3,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.01,rbf,,0.8417882945787096,0.8473084825150139,0.8416301969365426,3656
2022-10-03 11:06:02,22.6s,33039b7654244abd9107da9d17796006,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.1778279410038923,sigmoid,,0.21578327363284494,0.18418353391684902,0.37554704595185995,3656
2022-10-03 11:05:53,8.8s,d2e6e1bcd7ca4aa8be5d81e0bdf309a6,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,383.1186849557293,rbf,,0.8796279940451414,0.8796851960832885,0.8799234135667396,3656
2022-10-03 11:05:45,8.2s,f74d460a51024106a634f22f8e170513,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,0.026101572156825372,rbf,,0.8632530241087942,0.8665734495138404,0.8635120350109409,3656
2022-10-03 11:05:35,10.2s,3d2145354e814156a8dc65405c38ba9e,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1000.0,sigmoid,,0.3665180035190559,0.5158853525212179,0.3971553610503282,3656
2022-10-03 11:05:28,6.0s,43735cc7314442ef8a7a4fc95b67c8d5,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,146.77992676220705,rbf,,0.8919531231273129,0.8924631486597883,0.8925054704595186,3656
2022-10-03 11:05:07,21.3s,97e87b3eb5cc48968325589990638352,SVM,LOCAL,/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py,root,FINISHED,1.2115276586285888,sigmoid,,0.2977774829315087,0.3316658818242119,0.3525711159737418,3656
